latitude,longitude,city,provider,signal_strength,download_mbps,upload_mbps,latency_ms,plan_mbps,technology,coverage_type
18.592081215446374,73.03522927630715,Mumbai,jio_fiber,-50.88793045189001,30.241335512487094,13.657265276989188,54.39185587087049,30,FTTH,high
18.99866276193225,73.03513715085155,Mumbai,jio_fiber,-51.47223821176351,28.48060798071122,12.788142571819735,25.31907157840735,30,FTTH,high
19.331278998694195,72.40132088863486,Mumbai,jio_fiber,-51.09842879729288,295.04640495107526,132.96964017666318,42.57025008394629,300,FTTH,high
19.398419466701064,72.64521336416887,Mumbai,jio_fiber,-50.78748512756218,26.52614739229025,11.991294049541334,32.53017416124653,30,FTTH,high
19.465525739012033,72.50647755540213,Mumbai,jio_fiber,-52.241069624312786,101.69240725580282,45.313653239091394,48.74287605195574,100,FTTH,high
18.93131897558069,72.83777767153619,Mumbai,jio_fiber,-47.71350001988364,30.45476831140069,14.183327018031274,22.87626663179803,30,FTTH,high
19.032155146447884,72.53728460812525,Mumbai,jio_fiber,-53.38565434443912,99.60176682831701,43.875395312561736,34.58614932486771,100,FTTH,high
18.911311354475938,72.67064507845707,Mumbai,jio_fiber,-49.698562677286475,89.19302435443687,40.751871567981794,28.491477977920198,100,FTTH,high
19.460066195292246,72.6646721031888,Mumbai,jio_fiber,-52.96013118690084,273.7401166033482,121.10246798035443,42.852193055036345,300,FTTH,high
19.244282754145143,72.46108200793407,Mumbai,jio_fiber,-48.62269650597276,30.914441145672715,14.2724834899435,49.16757872248223,30,FTTH,high
19.41056669810706,72.8690884372226,Mumbai,jio_fiber,-48.78632711677588,277.99922221888625,128.1436462000013,37.40750587403964,300,FTTH,high
19.08132492321958,72.73258711977032,Mumbai,jio_fiber,-40.54162481837828,476.6406881609061,237.17296440864482,21.15760098866909,500,FTTH,high
19.15461213029516,72.9284042360251,Mumbai,jio_fiber,-46.851929541459235,92.38842892433239,43.38070777134113,26.429835776523355,100,FTTH,high
18.95945052040904,73.22264581590453,Mumbai,jio_fiber,-51.52645170703755,26.431864345430938,11.86186280425068,26.976016714256694,30,FTTH,high
18.92831528622044,72.80456980224334,Mumbai,jio_fiber,-51.48087830763372,91.50379094513187,41.08281152355164,26.399133813720187,100,FTTH,high
18.746369268160763,72.6581989454309,Mumbai,jio_fiber,-49.04921623801141,477.2218852257362,219.41768024433853,41.59442963610848,500,FTTH,high
19.48664603110496,73.29788302943312,Mumbai,jio_fiber,-48.48842953500882,29.06342724960479,13.43525649478406,53.328298162400664,30,FTTH,high
18.81957768315772,72.9452700211284,Mumbai,jio_fiber,-48.36881525558701,91.43413138872025,42.31619745592782,31.739343370866166,100,FTTH,high
18.643782921380094,72.59240148045933,Mumbai,jio_fiber,-50.26865569425026,26.49943184380238,12.040322403246709,49.1293140397008,30,FTTH,high
19.53187543356802,72.97160064922407,Mumbai,jio_fiber,-56.97618742968204,1001.2736172102368,425.0909926310887,40.423738453910744,1000,FTTH,medium
18.788246736153237,72.54944508585913,Mumbai,jio_fiber,-52.211762161361854,96.41698667196549,42.97550973796835,40.685284364711194,100,FTTH,high
18.579843895583597,72.49913335816512,Mumbai,jio_fiber,-54.663537585703786,86.35850769817014,37.551159522518816,47.098581739756966,100,FTTH,high
19.11078806750121,73.09456489910136,Mumbai,jio_fiber,-45.075713173752476,27.525840873024425,13.14197255589966,32.22942766145175,30,FTTH,high
19.10772694393417,73.28161711812582,Mumbai,jio_fiber,-48.04225254462013,27.44753481154319,12.74270070940856,39.690225713129784,30,FTTH,high
19.046381182027904,72.4047914623872,Mumbai,jio_fiber,-55.72135240753201,26.431372660420553,11.368855555946817,36.410586257204876,30,FTTH,medium
19.28734694328823,72.84055618782291,Mumbai,jio_fiber,-44.73748212798094,107.06854063024502,51.27989121421235,34.09120656400939,100,FTTH,high
19.263861635265073,72.41016746002511,Mumbai,jio_fiber,-51.43228892694396,30.193733714750746,13.562718023552085,48.851361401939464,30,FTTH,high
19.102149874583194,73.21804059189559,Mumbai,jio_fiber,-48.918229163134136,505.0104700499014,232.48835012856355,29.154194637558668,500,FTTH,high
18.75111983693075,72.88487644690058,Mumbai,jio_fiber,-46.60630154895147,319.34952323734825,150.2982316185861,28.399382110075578,300,FTTH,high
18.741023201445067,72.39994960980945,Mumbai,jio_fiber,-57.27701691642215,488.3550464254899,206.67833033135244,45.69794841801957,500,FTTH,medium
18.751903361177455,72.52827043658108,Mumbai,jio_fiber,-50.74830672536183,476.5391975421535,215.50520116289516,54.95713772531052,500,FTTH,high
19.30543618968253,73.3467485027846,Mumbai,jio_fiber,-52.45357200232809,285.8822837806705,127.11778364476827,42.039794469488044,300,FTTH,high
18.687323914004622,73.14394518130587,Mumbai,jio_fiber,-53.48030166959483,931.6696887347281,410.01622898709,41.828983505033335,1000,FTTH,high
19.10722465112768,73.16704661509432,Mumbai,jio_fiber,-49.84716486320999,100.0218446703518,45.633448582325514,45.42576040359762,100,FTTH,high
18.609712570107146,73.3648721529776,Mumbai,jio_fiber,-57.73887581360131,99.73379570366835,42.003940445583254,55.49727086733656,100,FTTH,medium
19.50326572217368,73.29951245705658,Mumbai,jio_fiber,-54.77063572117233,30.233527889029986,13.132015380004919,55.86414438171443,30,FTTH,high
19.050148814078987,73.17828694088934,Mumbai,jio_fiber,-49.66891870372211,29.28686878882379,13.384890601497611,33.19645187724236,30,FTTH,high
19.14559360840601,73.31465139092663,Mumbai,jio_fiber,-50.23654093940078,509.59284950349854,231.6121222345561,48.086086575247684,500,FTTH,high
18.74444847322671,73.21400611006867,Mumbai,jio_fiber,-50.40010452507444,27.919674607255487,12.669314929309861,34.10705599302552,30,FTTH,high
19.084418584748114,72.7353041499367,Mumbai,jio_fiber,-47.51692467014554,29.951493942663763,13.975110865885997,25.429019579901126,30,FTTH,high
19.00370539746595,73.29472080901398,Mumbai,jio_fiber,-50.48742418045604,93.310018026845,42.30575683860684,45.000796434617996,100,FTTH,high
19.36841060044025,72.68415306417556,Mumbai,jio_fiber,-48.98579976409099,99.03060415301586,45.56032794568145,32.67991549482799,100,FTTH,high
19.220878224832305,72.48017750357464,Mumbai,jio_fiber,-53.957603700848146,94.3686706072842,41.330288609809436,40.83748103653035,100,FTTH,high
18.62499886331943,73.36770477760348,Mumbai,jio_fiber,-54.47318913973548,306.88435602309636,133.70175432822285,53.118121776345426,300,FTTH,high
19.515180590629463,72.46265194180161,Mumbai,jio_fiber,-56.318486023745336,89.2536829853249,38.15357492215658,47.183743610891554,100,FTTH,medium
19.551572397359166,72.73427645110812,Mumbai,jio_fiber,-53.395368507537064,92.69825517841457,40.83033964200476,43.39520645418945,100,FTTH,high
18.987063825925826,73.06035227027559,Mumbai,jio_fiber,-46.896737828649755,31.914635747463922,14.97906509307813,32.52111880899654,30,FTTH,high
19.185045257505145,73.08729704593856,Mumbai,jio_fiber,-50.95897076590946,28.740867863720307,12.970565795391808,28.386120627492485,30,FTTH,high
18.85706336123843,72.83148635752688,Mumbai,jio_fiber,-46.35992482949632,26.668757696820478,12.58055087397544,33.791054405048484,30,FTTH,high
19.373817462632033,72.40279417818624,Mumbai,jio_fiber,-51.73912403614568,29.234590182349834,13.092012956523844,48.91269077065776,30,FTTH,high
18.690301897850222,73.30682420343494,Mumbai,jio_fiber,-54.66902710470305,30.408189585485452,13.221612316145235,43.03926022967159,30,FTTH,high
19.426681786602995,72.4520589020173,Mumbai,jio_fiber,-51.74423920595064,31.145247610788477,13.946947191751294,46.4797548835415,30,FTTH,high
18.744267555577387,73.05468110595571,Mumbai,jio_fiber,-52.50428974408227,516.470567744266,229.53262776828862,36.336247699096965,500,FTTH,high
19.43527818279833,72.98461348718126,Mumbai,jio_fiber,-48.480898460199356,30.999654491942678,14.331360925760544,37.37121863657773,30,FTTH,high
18.649202822350023,72.43849598215782,Mumbai,jio_fiber,-61.755202070728025,87.9230632029835,35.46026934967709,53.29339479297395,100,FTTH,medium
18.97417218029133,73.21416101867783,Mumbai,jio_fiber,-50.93014207489172,93.35226301246692,42.14122707183825,39.8717120699283,100,FTTH,high
18.62923361953775,73.19634400687606,Mumbai,jio_fiber,-56.18917468344585,891.771111559617,381.72094110118934,43.723299575588655,1000,FTTH,medium
18.615797184235653,72.47375370308013,Mumbai,jio_fiber,-52.182323791013644,98.6398671028796,43.9792099969961,47.78183364371303,100,FTTH,high
19.36192485418267,72.64135819208528,Mumbai,jio_fiber,-47.18542966652383,28.331329442727352,13.260896832164418,28.0512885521455,30,FTTH,high
19.213596532294638,72.48009691222241,Mumbai,jio_fiber,-50.63998127235691,263.93839990736933,119.48786825559462,38.11808680637011,300,FTTH,high
19.357244634856766,73.01715291665336,Mumbai,jio_fiber,-52.774019652442576,27.831042660990637,12.33545783760882,37.195658198421334,30,FTTH,high
18.9004251259792,72.5884626666271,Mumbai,jio_fiber,-42.60939733547388,95.33221866063364,46.56051094205962,42.24750835262629,100,FTTH,high
19.54999952856387,72.43698426464042,Mumbai,jio_fiber,-56.809204090047025,91.69795517009955,38.9984458379645,45.18712683391431,100,FTTH,medium
19.4395842076769,73.17944413578863,Mumbai,jio_fiber,-51.88481432893816,86.41269924042753,38.64191012628106,44.94703447209349,100,FTTH,high
19.052451239882956,72.51271231240874,Mumbai,jio_fiber,-49.146876008620886,99.25953510586886,45.59459128499339,31.27835089841182,100,FTTH,high
18.73579186466268,72.74082466212054,Mumbai,jio_fiber,-51.98721550925503,92.97368489656046,41.53352868141516,38.8701106727048,100,FTTH,high
18.609693846065095,72.76909094652429,Mumbai,jio_fiber,-52.597664250466195,29.98827818747911,13.315106826826485,48.12399213281361,30,FTTH,high
18.59799458784563,72.54903068907312,Mumbai,jio_fiber,-51.189159124746965,457.1430111647718,205.83796827265874,60.47670691057327,500,FTTH,high
19.46463953417341,73.17434747377519,Mumbai,jio_fiber,-52.69805758095158,30.93973623883851,13.723758998084918,38.15981818843178,30,FTTH,high
19.384156336119585,73.08884249895789,Mumbai,jio_fiber,-49.97066587796304,31.49459381527411,14.35164325477368,38.405112811476194,30,FTTH,high
18.67640181469139,72.89288790780283,Mumbai,jio_fiber,-45.57786676177852,28.07880157272669,13.343312724127404,41.29204269576514,30,FTTH,high
19.076016878912675,72.94630350426371,Mumbai,jio_fiber,-45.031541965585724,502.876625291916,240.1927800074318,25.88575993771516,500,FTTH,high
18.706335725947692,72.64101932642747,Mumbai,jio_fiber,-53.95270370770865,506.53473760307986,221.85612830626116,43.641746218120566,500,FTTH,high
19.529222775303456,73.30102981317032,Mumbai,jio_fiber,-52.64086292185855,27.588946162277555,12.244481585157063,45.59750235238585,30,FTTH,high
18.671735762992366,72.66456364404168,Mumbai,jio_fiber,-50.297497611496944,88.41656861751447,40.16175362362119,53.78013727276097,100,FTTH,high
18.835342276963893,73.36219878994478,Mumbai,jio_fiber,-53.09241741755608,93.62660375354291,41.36530819797365,48.377378521782575,100,FTTH,high
19.381852449123176,72.52188451163475,Mumbai,jio_fiber,-52.72347530177656,303.5492496888292,134.60928537202074,46.117087309282084,300,FTTH,high
19.537195438008496,72.92728853291881,Mumbai,jio_fiber,-51.44072346408538,30.617833504532538,13.752071569178424,45.8362961300435,30,FTTH,high
18.807721682552142,72.93256152688838,Mumbai,jio_fiber,-52.83584597927188,29.434495780443026,13.038062759931313,37.98550002098241,30,FTTH,high
18.795579082541668,73.09315287799888,Mumbai,jio_fiber,-46.52825047438424,101.71040925276317,47.90413339325196,36.20725115533305,100,FTTH,high
18.81876348846328,72.8064595502783,Mumbai,jio_fiber,-47.70843587510162,30.02081307782208,13.981902038783023,30.932811090379815,30,FTTH,high
19.157663006397783,72.40462665901937,Mumbai,jio_fiber,-50.94385594748761,92.69401833803667,41.83843146286168,43.58056839174309,100,FTTH,high
18.8784922206062,72.67016960702375,Mumbai,jio_fiber,-52.530588239188816,29.049829065981992,12.907085882125934,31.80207773545233,30,FTTH,high
18.968040896745542,73.08913329497358,Mumbai,jio_fiber,-43.86838937536308,26.662779080237954,12.872980600956108,31.047576722723043,30,FTTH,high
18.707462457128067,73.20747742059763,Mumbai,jio_fiber,-54.53262313264281,28.309419716100646,12.326220400992995,47.214750589994665,30,FTTH,high
18.99497542976077,73.29056215179304,Mumbai,jio_fiber,-55.105036729327544,89.50580790643706,38.74406610470801,33.48487365407437,100,FTTH,medium
19.262254495184187,72.8894410540178,Mumbai,jio_fiber,-44.166472038200205,509.5747783147132,245.35125997859964,29.620313881703094,500,FTTH,high
18.702006766606107,73.09013694480193,Mumbai,jio_fiber,-52.80250880968686,27.337068945062242,12.113054179197002,43.95358041704899,30,FTTH,high
18.731801508190898,72.53428314115378,Mumbai,jio_fiber,-48.08465204209935,97.90337706054764,45.433845253469464,42.924738545469495,100,FTTH,high
18.776453970978054,73.0390107799054,Mumbai,jio_fiber,-46.77351047976187,99.95651642694985,46.96911816219299,38.202398454291284,100,FTTH,high
19.153793444728894,73.20808169274159,Mumbai,jio_fiber,-52.53275457131604,463.8398200461284,206.08350724510186,37.10528579422634,500,FTTH,high
18.757189050695693,73.10257205292136,Mumbai,jio_fiber,-48.30144702236152,30.401868469558877,14.079247565975678,38.75229862036269,30,FTTH,high
19.362584727961682,72.73102201898159,Mumbai,jio_fiber,-42.96471687148772,509.03540034181407,247.81038532833867,38.86546743820362,500,FTTH,high
19.21729501467437,73.14983902583451,Mumbai,jio_fiber,-49.322436788739694,103.40734106650156,47.41918875287697,37.15161149840771,100,FTTH,high
18.588485014618936,73.24803481612616,Mumbai,jio_fiber,-52.02168830451805,289.9177584324531,129.46865287925095,52.570114333389704,300,FTTH,high
18.68551649127989,72.69280648399764,Mumbai,jio_fiber,-40.0,27.887891932134437,13.943945966067218,36.510623540456585,30,FTTH,high
19.309678689612024,72.84673598793626,Mumbai,jio_fiber,-49.779116996202184,30.92913861505606,14.12030412926853,31.39272248761921,30,FTTH,high
18.9369791214291,73.07075853585317,Mumbai,jio_fiber,-50.11767551322623,27.76372657694281,12.633399392722769,33.971012407542254,30,FTTH,high
19.25560890756935,73.14453095417873,Mumbai,jio_fiber,-51.70493641591609,102.27809922248483,45.818344508398226,32.506010265165784,100,FTTH,high
18.669818077221297,72.50038983253988,Mumbai,jio_fiber,-54.49208767073938,84.34927203758997,36.74176026176476,48.67620181303817,100,FTTH,high
19.19217946078318,72.91303652355477,Mumbai,jio_fiber,-49.883352388337954,87.35712926609199,39.84131444562209,32.75905239455045,100,FTTH,high
18.89353631815507,72.57524471115477,Mumbai,jio_fiber,-53.883315974732454,30.521709203989634,13.377554455470872,37.77020569324382,30,FTTH,high
18.971886065537387,73.07997776435873,Mumbai,jio_fiber,-52.260625779204055,266.2350102206611,118.60991475638346,29.384767864512778,300,FTTH,high
19.086699125512492,73.33554133217154,Mumbai,jio_fiber,-48.95586088606637,29.029194575405043,13.359124273249721,43.27902616665254,30,FTTH,high
19.291400057738713,72.95669577823865,Mumbai,jio_fiber,-51.704984766280454,493.13373351155127,220.91298747359025,36.6654342970972,500,FTTH,high
19.185086160410837,72.97888013579866,Mumbai,jio_fiber,-46.269860236410395,105.86342189400551,49.98171601623137,30.933544534490224,100,FTTH,high
18.856069847806577,72.98822681914255,Mumbai,jio_fiber,-47.98235817810334,31.38706679574363,14.580009800877681,32.576271608661045,30,FTTH,high
19.01911628503783,72.58065660066684,Mumbai,jio_fiber,-48.77339833249242,517.9375595871637,238.77290191972756,34.44178452204079,500,FTTH,high
19.359611098255566,72.44457116666723,Mumbai,jio_fiber,-49.28151782952529,26.93524760113188,12.356512774554457,36.34835059868038,30,FTTH,high
19.02569977448782,72.47101516405412,Mumbai,jio_fiber,-51.84680087233391,31.20002635353054,13.957255401557061,51.565463886148365,30,FTTH,high
19.23158494550684,72.71345386051688,Mumbai,jio_fiber,-47.747049430828916,89.35147863531702,41.599248998967596,22.959228573541196,100,FTTH,high
18.821836790998503,72.73308233231,Mumbai,jio_fiber,-50.02231134553014,104.81851608186183,47.74026336115813,30.9385303483434,100,FTTH,high
18.667930482111533,73.07871165770531,Mumbai,jio_fiber,-52.36161126302935,268.40428780314517,119.45587960311599,45.61085756461533,300,FTTH,high
19.134134288029557,72.7873734171976,Mumbai,jio_fiber,-46.88567799062388,88.9799556231461,41.76692304694644,24.870371489198245,100,FTTH,high
18.875464121712483,73.29505144775416,Mumbai,jio_fiber,-47.51567388429191,305.18311914460446,142.39752935682736,39.19783517586789,300,FTTH,high
18.582326097872436,72.89473257053658,Mumbai,jio_fiber,-53.23270362249975,26.36908516896723,11.633723522984074,39.68885369667676,30,FTTH,high
18.925206095652662,72.50091885886576,Mumbai,jio_fiber,-49.2881872830439,30.349025575295894,13.921679750309115,43.57410567372747,30,FTTH,high
19.337062599750393,73.29622305473082,Mumbai,jio_fiber,-54.1090849106524,458.7550171022868,200.61033748677025,46.85077115540722,500,FTTH,high
19.572063077908822,72.41172955742012,Mumbai,jio_fiber,-52.339863843989946,310.83168202117383,138.36863819041065,55.19299055916291,300,FTTH,high
18.82350130286108,73.31013258013549,Mumbai,jio_fiber,-53.831115211974314,496.00797444464604,217.51357193075896,42.217943017303355,500,FTTH,high
19.102358671059125,73.0132346768991,Mumbai,jio_fiber,-46.08257075243281,503.2678556410327,238.0287618677976,27.984803241880204,500,FTTH,high
18.951662158568165,73.27147650704839,Mumbai,jio_fiber,-52.95996066467977,257.05047539392206,113.71917525277229,41.23998963633344,300,FTTH,high
18.675866169294128,72.45970245480883,Mumbai,jio_fiber,-56.80261890876018,497.25735825133637,211.49434183556136,36.71010332559871,500,FTTH,medium
18.994326852105885,72.76442853708222,Mumbai,jio_fiber,-46.82229340083692,27.45170693948129,12.893481918207613,25.04661299368224,30,FTTH,high
19.32422476905678,73.3080858713346,Mumbai,jio_fiber,-53.970634815048925,276.45653159512773,121.06260693022803,43.155944412279,300,FTTH,high
18.82709671544082,73.10704346359913,Mumbai,jio_fiber,-52.771095085621596,433.79532889368625,192.27525825573306,33.21595898698398,500,FTTH,high
18.865011187894993,72.64385662207675,Mumbai,jio_fiber,-47.30225736875141,89.43025263273802,41.81271422180585,36.00994628900661,100,FTTH,high
19.115540904100833,72.63244006026595,Mumbai,jio_fiber,-46.595044240969585,288.52995536300017,135.8077873683269,36.98702439890115,300,FTTH,high
19.106033859144738,72.50888276410215,Mumbai,jio_fiber,-51.00268335606896,30.29078745271469,13.664149535476428,40.222184749036465,30,FTTH,high
18.66148953692067,72.5284041399278,Mumbai,jio_fiber,-51.79560837913912,272.3500189450981,121.89707984798238,47.852540862964666,300,FTTH,high
19.075634700585017,72.97259563484302,Mumbai,jio_fiber,-40.0,316.9929093551563,158.49645467757816,30.343069587107163,300,FTTH,high
18.92504549952884,72.83597875399285,Mumbai,jio_fiber,-47.30475720998184,485.1702189877673,226.8337732484643,26.97505992805224,500,FTTH,high
19.213362388659807,73.13651970292099,Mumbai,jio_fiber,-45.96112078977104,29.626201646185727,14.028188082848299,31.529292167857285,30,FTTH,high
19.48050356044395,72.5703597448162,Mumbai,jio_fiber,-52.07638035415838,104.09271818152794,46.45941128250464,45.26438660654835,100,FTTH,high
18.64827542790883,72.92113997190283,Mumbai,jio_fiber,-52.52751059750489,87.28112403800137,38.78093887967534,34.315150899288476,100,FTTH,high
19.31027746348716,72.90600454067223,Mumbai,jio_fiber,-49.377494093970405,28.074168609384873,12.867016081014054,39.26470570740594,30,FTTH,high
18.613333009733203,72.94383198017316,Mumbai,jio_fiber,-53.03459047691013,25.81121854870989,11.410326325499566,54.52689821971252,30,FTTH,high
19.056955474804038,72.91106887758602,Mumbai,jio_fiber,-44.71484541871677,31.812255043418837,15.23950589970714,29.957121291726942,30,FTTH,high
19.252347677929034,72.88520829977418,Mumbai,jio_fiber,-52.588757601476296,290.86113147735836,129.15687560596987,31.611016581796328,300,FTTH,high
18.595189809311645,72.41774220914628,Mumbai,jio_fiber,-56.70696216978858,98.53120011597062,41.94934657851247,47.92695652488053,100,FTTH,medium
19.143993332294382,73.26102397770583,Mumbai,jio_fiber,-49.71039667148867,102.38926003238235,46.77578410590392,35.33253401682369,100,FTTH,high
19.530470987427076,72.75108014537582,Mumbai,jio_fiber,-49.36523570060927,96.37126083706235,44.17434342962458,45.00793834493257,100,FTTH,high
18.7840565632048,72.77007766152614,Mumbai,jio_fiber,-48.74470285706375,31.542931634729065,14.545538864536168,32.366470437996554,30,FTTH,high
18.976262279021686,73.06944922237098,Mumbai,jio_fiber,-47.471151887264014,100.34678324001058,46.84136469118539,36.49520715773147,100,FTTH,high
18.74157433658642,73.00916773180161,Mumbai,jio_fiber,-49.45883792913652,30.148009599815587,13.806604192393538,44.48115363946199,30,FTTH,high
18.577762123116486,72.56965245630877,Mumbai,jio_fiber,-50.51577666437635,100.97021589563919,45.766084658431126,49.21075861071136,100,FTTH,high
18.889905695105156,72.6268180199296,Mumbai,jio_fiber,-52.363150822344465,26.6783076170589,11.873251849620114,42.71092378738575,30,FTTH,high
18.98281418711476,72.81562458913338,Mumbai,jio_fiber,-47.225276306844854,95.71937174115828,44.78591294281263,21.002101964391812,100,FTTH,high
18.906019623344463,72.93311225294185,Mumbai,jio_fiber,-44.21387230543444,26.536117257496304,12.77108169716982,25.7806706976772,30,FTTH,high
19.25290014659638,73.35175025172327,Mumbai,jio_fiber,-48.2918873997504,304.79294592374396,141.1639894603702,39.59661592515234,300,FTTH,high
19.281515244598513,72.73333217032241,Mumbai,jio_fiber,-47.05120248541105,28.987547985556144,13.585342568770402,40.36916897964017,30,FTTH,high
19.505535187763336,73.27414666474859,Mumbai,jio_fiber,-56.40926116972057,100.22800467620104,42.80436898142604,49.36359722903628,100,FTTH,medium
19.189942353353377,73.19162552582982,Mumbai,jio_fiber,-45.973181477680036,27.652587582067476,13.09218746234427,33.060377218553384,30,FTTH,high
