latitude,longitude,city,provider,signal_strength,download_mbps,upload_mbps,latency_ms,plan_mbps,technology,coverage_type
19.546188298384145,73.33842019364289,Mumbai,airtel_xstream,-57.24986395525108,104.15885010730784,46.784730740747804,44.174685358774234,100,FTTH,medium
18.891034732342195,73.24107042355138,Mumbai,airtel_xstream,-53.85786695377987,36.95550608696097,17.017041462184537,35.67316442493086,40,FTTH,high
18.710925579201625,72.74851301937616,Mumbai,airtel_xstream,-55.91288990975876,301.5863754690753,136.8067276005896,38.522941170874965,300,FTTH,high
19.06124308559448,73.18562144004315,Mumbai,airtel_xstream,-49.63350381855615,35.93616405079427,17.053685873710474,29.282407187005102,40,FTTH,high
18.869434916284487,72.94578164356857,Mumbai,airtel_xstream,-53.460871876214995,36.9328492261412,17.055482436389365,28.787625275449894,40,FTTH,high
18.750818592215,72.46362455314436,Mumbai,airtel_xstream,-57.88343874669534,86.83348886373085,38.81936309343569,40.30592063280515,100,FTTH,medium
19.341778028504187,72.88571894927166,Mumbai,airtel_xstream,-52.66336807359499,87.71826682354032,40.74122619204607,28.62146393134854,100,FTTH,high
19.360728441008433,73.19103031018372,Mumbai,airtel_xstream,-50.197810404647015,205.05534060546572,96.92432095358643,36.147610564560935,200,FTTH,high
18.772223102532962,72.8504751511397,Mumbai,airtel_xstream,-54.11230721183039,183.18951120391972,84.19859680967012,30.054487575461554,200,FTTH,high
18.854008091798026,72.49871426625674,Mumbai,airtel_xstream,-58.91193150456916,96.92444149090629,42.99828902674371,41.10971571596675,100,FTTH,medium
18.933443418636728,73.29522934141197,Mumbai,airtel_xstream,-54.91042504425671,193.9675930034618,88.63644960011061,33.67034240549906,200,FTTH,high
19.25594093884021,73.11650303447384,Mumbai,airtel_xstream,-51.47852495132616,98.69218222001277,46.227903404428986,26.506409035823538,100,FTTH,high
18.814233878489425,73.03753664876767,Mumbai,airtel_xstream,-52.450857986169225,92.84961499308514,43.1902803619985,38.03531221681779,100,FTTH,high
19.145503906435287,72.64796632714726,Mumbai,airtel_xstream,-53.599544119466174,37.52525330856461,17.311707216459506,29.93679475471957,40,FTTH,high
19.176172467366914,73.11223313137877,Mumbai,airtel_xstream,-57.532005976754256,86.29876160120186,38.681404530679735,27.053815392056435,100,FTTH,medium
18.963799147006096,72.8820226332433,Mumbai,airtel_xstream,-47.75618555755057,91.45690020414082,43.973640475092346,19.565161033365,100,FTTH,high
19.113969452093745,72.78909121823634,Mumbai,airtel_xstream,-54.50679530253812,88.53869000095469,40.57822742648795,20.975050765864687,100,FTTH,high
18.944320147776782,72.64075069775323,Mumbai,airtel_xstream,-47.281686459959445,40.58828575931754,19.57956088189893,25.17920218064925,40,FTTH,high
19.22698917701119,73.25299220156859,Mumbai,airtel_xstream,-56.3614929183693,35.87250236421625,16.2189755532152,32.46122794829208,40,FTTH,high
18.858057936279053,73.37534279810745,Mumbai,airtel_xstream,-55.82507764693715,41.67622173648457,18.917520863116053,39.44065514884113,40,FTTH,high
18.83823302525069,72.84536462368457,Mumbai,airtel_xstream,-47.70827564608258,90.38105043954393,43.47079205613393,32.52335095172522,100,FTTH,high
19.521302426038723,73.23109944914387,Mumbai,airtel_xstream,-55.800415285924586,93.40646373167755,42.40640523288276,39.36468691622967,100,FTTH,high
19.078929332915123,73.08633160947466,Mumbai,airtel_xstream,-54.799857218824286,306.3948774612261,140.12473645033685,24.02087943798197,300,FTTH,high
19.02159230560117,72.7116728960141,Mumbai,airtel_xstream,-49.44834643698238,88.51465607175027,42.05970195863265,22.092572142838662,100,FTTH,high
18.740794005825396,72.56255058739562,Mumbai,airtel_xstream,-56.202858168262516,917.9393388307618,415.51179529377424,33.001702236136005,1000,FTTH,high
18.949371162500398,73.10712267621876,Mumbai,airtel_xstream,-53.50809522806813,192.56338944938926,88.89490198061749,32.4157812461954,200,FTTH,high
18.8845025058503,73.16024602832738,Mumbai,airtel_xstream,-45.26633957768726,295.8213346456513,144.68982421190108,31.26085192226946,300,FTTH,high
19.067873635420536,73.11994314949128,Mumbai,airtel_xstream,-50.96109411614327,40.36392440791003,18.976279118901097,26.844841560112616,40,FTTH,high
18.935836560439995,73.35573970570876,Mumbai,airtel_xstream,-56.7839027510594,91.74036044910623,41.34924500046404,43.274647637839145,100,FTTH,high
19.219685255399128,72.97965377881552,Mumbai,airtel_xstream,-43.54560187512517,40.755640138558825,20.1678467565458,19.763770418835545,40,FTTH,high
18.90309111090786,72.76750458488242,Mumbai,airtel_xstream,-50.04181346191184,38.045259235697884,18.002786691570403,23.543163683413685,40,FTTH,high
18.798330069363345,73.03722705021117,Mumbai,airtel_xstream,-56.95418956253744,174.36625421123318,78.49144037633535,39.578894745124565,200,FTTH,high
18.627482710592847,72.67373952240808,Mumbai,airtel_xstream,-54.28912979067004,36.83280759127677,16.907593285491792,39.820474069305206,40,FTTH,high
19.056022915846377,72.68842431080229,Mumbai,airtel_xstream,-50.532271405929194,103.66875298551034,48.88594337013314,32.468868598959936,100,FTTH,high
18.772782991621806,73.1282264586271,Mumbai,airtel_xstream,-53.886951306031825,36.256858214528016,16.691817413578026,32.83805193259742,40,FTTH,high
19.547838163228107,72.57797104113828,Mumbai,airtel_xstream,-57.05086116066632,97.74010243913789,43.96647551409971,39.639063582445196,100,FTTH,medium
18.914461764294128,73.16752710490461,Mumbai,airtel_xstream,-52.24747278461741,92.23632858020854,42.96753340050854,34.38338736587099,100,FTTH,high
18.859057791562872,72.6218882578757,Mumbai,airtel_xstream,-55.90900290097193,38.167824972618654,17.314324525416186,33.99780565255752,40,FTTH,high
19.103768011081954,73.02175627725543,Mumbai,airtel_xstream,-44.93212640384505,40.709602633656175,19.956915647587476,28.473551924500924,40,FTTH,high
19.471254379446158,72.78597889362473,Mumbai,airtel_xstream,-54.153016969536864,103.80572200721573,47.69768533331214,30.139140721626205,100,FTTH,high
18.74780493202269,72.83918334289349,Mumbai,airtel_xstream,-54.07662615670169,101.65197072222372,46.73394253276425,25.75536102581976,100,FTTH,high
19.491120929981673,72.3837627563192,Mumbai,airtel_xstream,-52.59363230660508,39.742997735003826,18.468089851612348,49.941679824714434,40,FTTH,high
18.70117295848657,73.31093912818868,Mumbai,airtel_xstream,-55.68010403931577,93.64322421645338,42.551448608699836,39.941563676099314,100,FTTH,high
19.47788898848959,73.28449393070437,Mumbai,airtel_xstream,-62.019706913961556,95.10492522435894,41.205886848626484,42.60665592067468,100,FTTH,medium
19.316412649133415,72.39676153222217,Mumbai,airtel_xstream,-61.971818617791705,40.89888276871082,17.72669115659868,38.052909968409054,40,FTTH,medium
19.41260231804957,72.54147122995282,Mumbai,airtel_xstream,-59.40629988377714,33.91145717154263,14.988151942358861,39.654029309858394,40,FTTH,medium
18.714585815391594,73.00171031448218,Mumbai,airtel_xstream,-54.990298158803476,36.59175387600425,16.71141762799263,37.013145708949324,40,FTTH,high
19.574228123119365,72.44698530493737,Mumbai,airtel_xstream,-55.67015661925112,100.84282857833962,45.82629008718916,49.65495305839996,100,FTTH,high
19.4157961348831,72.41276691885001,Mumbai,airtel_xstream,-60.626124876183766,39.61877374934701,17.349572783684806,47.588547192030234,40,FTTH,medium
18.60043645053569,73.22963899094181,Mumbai,airtel_xstream,-56.98475237885257,41.33559195042052,18.60311727584245,53.87508911106703,40,FTTH,high
18.72450800626354,72.60295007434307,Mumbai,airtel_xstream,-53.50933906895822,105.15369727164838,48.54268344831089,40.04514068307904,100,FTTH,high
19.22994564734553,73.20867210893587,Mumbai,airtel_xstream,-54.965969860573814,88.66223748488976,40.49914574577782,36.09618516949154,100,FTTH,high
18.665641106679875,73.11882529180893,Mumbai,airtel_xstream,-54.801190308651094,38.29692225509612,17.51430716080439,37.29702504297889,40,FTTH,high
18.975791499361517,72.94936707381454,Mumbai,airtel_xstream,-48.46453479210238,96.11906595644086,45.988316158021114,20.585608849017266,100,FTTH,high
19.40167976382338,72.95678388974497,Mumbai,airtel_xstream,-58.6063944100257,899.5458265933948,399.97887067568905,39.73480700603216,1000,FTTH,medium
18.84160451745244,73.1415965947887,Mumbai,airtel_xstream,-55.410733537763,100.65309358028298,45.82710739761916,38.35076571008893,100,FTTH,high
19.131911236048737,73.09437473075097,Mumbai,airtel_xstream,-54.66005742309506,91.44430065595672,41.863183336914425,30.526864112083764,100,FTTH,high
19.052121753265823,72.96253550703031,Mumbai,airtel_xstream,-52.80264641664797,302.5312134589377,140.371814299481,18.395646325551315,300,FTTH,high
18.732880229768472,72.758844229537,Mumbai,airtel_xstream,-52.09689547867363,37.85773782847782,17.65471684119501,29.67008762165669,40,FTTH,high
19.20349625433384,72.71125059288264,Mumbai,airtel_xstream,-50.30929765586734,36.807872779237314,17.384444486278724,29.262204344405287,40,FTTH,high
18.733744993584907,72.69881545091327,Mumbai,airtel_xstream,-45.9351416316064,100.7652208740182,49.06085905141122,42.70816020223185,100,FTTH,high
18.742736358208884,72.72581291126609,Mumbai,airtel_xstream,-59.721520504699974,88.04080525260432,38.81967950785441,31.56105211490172,100,FTTH,medium
19.444465471229794,72.56020598793134,Mumbai,airtel_xstream,-56.7267956955897,94.64784120302949,42.677722533429304,42.95395688023888,100,FTTH,high
18.92966815815672,73.19366172550774,Mumbai,airtel_xstream,-57.969556361722674,303.10604234639936,135.41812441710127,26.785959218428935,300,FTTH,medium
19.066765893639005,72.59490083280775,Mumbai,airtel_xstream,-54.00947769468258,41.19375749523774,18.947827041621466,41.59465935373289,40,FTTH,high
18.680489241641062,73.31339424612867,Mumbai,airtel_xstream,-52.8204014987998,282.914121083544,131.25291260909196,47.537907675182645,300,FTTH,high
18.960540763689124,72.67878977656156,Mumbai,airtel_xstream,-53.23394913080592,104.17020021348131,48.18429100626026,31.99327519188994,100,FTTH,high
19.562796824461355,73.34484376724943,Mumbai,airtel_xstream,-59.79080442893885,90.91054662423439,40.064034127051585,50.296261898377765,100,FTTH,medium
18.668871986947263,73.12324081371983,Mumbai,airtel_xstream,-51.08639980526021,181.89370202285124,85.43765468263065,37.3773544932493,200,FTTH,high
19.147609893285107,72.80684939669604,Mumbai,airtel_xstream,-52.05542091403599,91.0300246758552,42.46386162482491,23.26294812898467,100,FTTH,high
19.145146685051586,72.64648573267951,Mumbai,airtel_xstream,-55.027606378397415,90.78974205423818,41.45229428485626,29.667358088953392,100,FTTH,high
18.763555899856172,72.43989350445412,Mumbai,airtel_xstream,-50.89325255733162,278.91041042517304,131.18713614331958,38.83914702144876,300,FTTH,high
19.30282797880816,72.42435656814558,Mumbai,airtel_xstream,-54.39508685639231,41.740823518139685,19.145807982520896,39.04136271701918,40,FTTH,high
18.680359737479282,73.09791421023232,Mumbai,airtel_xstream,-48.37974962624615,1021.5424459506489,489.04727284949695,37.60216944922532,1000,FTTH,high
19.211833939015637,73.23602890274475,Mumbai,airtel_xstream,-56.7447152693287,100.81358056665019,45.45189848086914,24.289025881785243,100,FTTH,high
19.29298611583094,72.63022374735543,Mumbai,airtel_xstream,-45.73425329037531,104.04292068645238,50.726384946847375,33.950773849400136,100,FTTH,high
19.496400099007754,72.6721963901608,Mumbai,airtel_xstream,-49.47845320462637,41.77478081703143,19.8460212636034,35.81573067875733,40,FTTH,high
19.10532537099125,72.40577180435508,Mumbai,airtel_xstream,-54.53041513929915,40.93844142591898,18.75930182555067,39.00827445465427,40,FTTH,high
19.316701334044772,72.92919517981882,Mumbai,airtel_xstream,-56.19447130643612,98.42278637798701,44.55452846518741,29.87648374611003,100,FTTH,high
19.415315077678923,72.7295326293665,Mumbai,airtel_xstream,-52.718769484808256,35.54645256348145,16.503178844971963,34.61684971070141,40,FTTH,high
19.47458451871361,73.0519938196372,Mumbai,airtel_xstream,-50.66122534505173,41.121569824847654,19.37357430310621,40.43952779654891,40,FTTH,high
18.709708287276722,72.40552500299715,Mumbai,airtel_xstream,-59.66425206797831,88.87389870018386,39.20397952041187,47.01325229026021,100,FTTH,medium
18.62851367698586,72.45351429542353,Mumbai,airtel_xstream,-52.078439307948365,318.1130875649723,148.36959896219403,43.84073174056288,300,FTTH,high
18.87096232367476,73.14853717175974,Mumbai,airtel_xstream,-51.66398220092361,88.30840981956125,41.30950190748693,38.346769776522954,100,FTTH,high
18.951345918405604,73.02481967097228,Mumbai,airtel_xstream,-52.445841663900914,98.83187529714735,45.97466391290567,24.823885752003964,100,FTTH,high
19.49509757134292,73.00748665512955,Mumbai,airtel_xstream,-57.537847006278355,188.38019049771245,84.43335331896613,37.62973568566194,200,FTTH,medium
18.896446445792776,72.93480734482154,Mumbai,airtel_xstream,-50.702419130171265,103.09026435215216,48.55468321396747,23.370480408359498,100,FTTH,high
19.518900236849593,72.86125463109336,Mumbai,airtel_xstream,-57.09321131171346,95.27457607223077,42.843957005141725,36.509291294201105,100,FTTH,medium
19.32696919086434,72.91882470385303,Mumbai,airtel_xstream,-48.423721795225724,106.25654714420484,50.853065246183554,31.000476572767216,100,FTTH,high
19.20755816130306,72.7095726987245,Mumbai,airtel_xstream,-51.30666840515071,39.44222865581012,18.497528517039196,23.562726598565163,40,FTTH,high
19.30299218553347,72.67182212893131,Mumbai,airtel_xstream,-53.27958481280784,184.573634199321,85.34710389579578,25.657053057537414,200,FTTH,high
18.874044827182004,73.01608051895843,Mumbai,airtel_xstream,-49.24450602935525,99.14937277251123,47.18039229006479,25.175555842481312,100,FTTH,high
18.9303125708048,72.61121653858912,Mumbai,airtel_xstream,-49.00879149279186,35.97158767877451,17.14540264703655,30.870802262628516,40,FTTH,high
19.21402966538115,72.45199548385004,Mumbai,airtel_xstream,-58.28256131876136,194.5882653069025,86.73281478088111,42.303403217413845,200,FTTH,medium
19.009985740272068,73.12111719562104,Mumbai,airtel_xstream,-54.01671107400139,182.06046186254332,83.73767103726688,28.202988355483765,200,FTTH,high
19.476962748658796,72.73336623835871,Mumbai,airtel_xstream,-53.9148411376234,90.37227464068688,41.59689966837859,45.217115311632256,100,FTTH,high
19.316753788705096,73.10019831847865,Mumbai,airtel_xstream,-52.37497203018402,92.40777842223018,43.00812882277482,28.305288648110626,100,FTTH,high
19.28769617410831,73.15530635819539,Mumbai,airtel_xstream,-57.99131178258859,36.12815578368564,16.13828921428666,33.2299556033258,40,FTTH,medium
18.63024941483892,72.83932301521438,Mumbai,airtel_xstream,-60.29894170864594,97.68620066375904,42.88458669292879,41.04861935758874,100,FTTH,medium
18.72004559596951,72.54940007223063,Mumbai,airtel_xstream,-55.71223772394029,96.82049156829063,43.98482712770146,43.65391506762152,100,FTTH,high
18.719359250723812,73.22468672371865,Mumbai,airtel_xstream,-49.997385627647226,90.8793624793351,43.017023548527625,39.985853596379215,100,FTTH,high
18.82166363366277,72.56229659231705,Mumbai,airtel_xstream,-47.54818171594123,95.18468891406982,45.832004621466254,32.00152868049086,100,FTTH,high
19.126120080434887,72.9988894491374,Mumbai,airtel_xstream,-47.16104540413225,89.4963826630612,43.208541683431754,21.335586098099864,100,FTTH,high
19.393657994607725,72.49041976584199,Mumbai,airtel_xstream,-54.31876177599006,41.88092993870069,19.22072763977773,38.1722525961101,40,FTTH,high
18.72950122453955,72.88091263371318,Mumbai,airtel_xstream,-46.58234412542498,107.3563507623538,52.03836290370044,31.446514649739626,100,FTTH,high
18.691135712104103,72.43992919540639,Mumbai,airtel_xstream,-61.767314947600994,194.6438162387998,84.49662272541546,46.75455803592251,200,FTTH,medium
18.737173993152197,72.48863384718112,Mumbai,airtel_xstream,-56.070981373217805,38.4160599326712,17.406191087185483,33.19204356232553,40,FTTH,high
19.24047941044651,72.55877818924168,Mumbai,airtel_xstream,-50.05376593222689,104.75194743602361,49.563814832696245,37.49932495195767,100,FTTH,high
19.219948519477402,72.84386414082805,Mumbai,airtel_xstream,-44.23904183586134,42.62693442442166,20.995322247174837,25.227520785504957,40,FTTH,high
18.654858023602948,72.72598597311796,Mumbai,airtel_xstream,-48.65065943735962,89.18483394278478,42.61529044628928,31.837715739385796,100,FTTH,high
19.29656174611757,72.88258016901689,Mumbai,airtel_xstream,-54.926079029377426,101.84010452677474,46.53207479847688,33.19441326058848,100,FTTH,high
19.075854638586183,72.93577639602884,Mumbai,airtel_xstream,-49.38030583387133,37.44688669003812,17.802211757356368,21.91543328113903,40,FTTH,high
19.21344686795462,72.56094985289876,Mumbai,airtel_xstream,-49.37533826931514,100.69946411933692,47.874090021605554,36.35604108067185,100,FTTH,high
18.610177783461406,73.07037815135712,Mumbai,airtel_xstream,-58.086710015800016,38.10727215340089,17.01023395461734,33.889071986758424,40,FTTH,medium
18.77716987090822,72.43018967583701,Mumbai,airtel_xstream,-58.14291316595545,87.79043778551265,39.17124084618051,36.713912058667404,100,FTTH,medium
18.582408868332756,73.15353637707396,Mumbai,airtel_xstream,-60.56527337920393,182.55571816976686,79.98053636902134,41.83366767902944,200,FTTH,medium
19.29611446155117,72.99780555943673,Mumbai,airtel_xstream,-47.75013596470323,37.68110016982458,18.11831192065865,22.792920055153278,40,FTTH,high
18.671930456688344,73.04033182828486,Mumbai,airtel_xstream,-55.7963624632951,192.8117669264881,87.53888005089004,37.000014387115314,200,FTTH,high
18.81996650538434,72.47855253925405,Mumbai,airtel_xstream,-56.09313254560748,187.99775393979598,85.1672860880645,37.401058458806304,200,FTTH,high
18.926084063925703,73.27451665861908,Mumbai,airtel_xstream,-55.367261168568334,103.24255307197535,47.021042633911435,34.713659211780126,100,FTTH,high
19.176591479038343,72.56766205870814,Mumbai,airtel_xstream,-59.80049158176815,40.0057608988291,17.629139749075094,28.545870798730896,40,FTTH,medium
18.910435617340877,73.03175253182678,Mumbai,airtel_xstream,-48.02302315047546,93.93121149942498,45.07977287833501,28.67569476993567,100,FTTH,high
19.158736956104228,72.58821471504356,Mumbai,airtel_xstream,-53.01926731765838,37.08717824294787,17.18134401775165,29.41088231614965,40,FTTH,high
18.862341125389936,72.79500650443144,Mumbai,airtel_xstream,-45.22277587047451,107.95418677303618,52.81738622568862,22.269121555884162,100,FTTH,high
19.183495467469015,73.26101589462958,Mumbai,airtel_xstream,-53.374337311014045,86.86382303003646,40.13851677079201,33.50117762343441,100,FTTH,high
18.8520665519223,73.19379680642118,Mumbai,airtel_xstream,-55.573107918767,92.22582184086163,41.94027414462083,41.80737947094776,100,FTTH,high
19.495077658394575,73.10432156697821,Mumbai,airtel_xstream,-56.13863525265621,97.90624615493371,44.33892073299558,39.83739928271437,100,FTTH,high
19.046494035447356,73.30975542959926,Mumbai,airtel_xstream,-56.475358383729,35.37593822751543,15.981037833744562,39.62768457231326,40,FTTH,high
19.251736975089553,72.71594405266315,Mumbai,airtel_xstream,-50.45203950893117,94.55556414144424,44.61382419101291,28.851330986888364,100,FTTH,high
19.176631174424106,72.58919330189477,Mumbai,airtel_xstream,-57.463088884152484,39.74481597964249,17.823815915896258,36.11353802333744,40,FTTH,medium
19.37089147654589,72.6821001490807,Mumbai,airtel_xstream,-60.042407785742206,89.02909896032419,39.160218452697535,30.2921763220719,100,FTTH,medium
19.488434853778124,72.67181681916297,Mumbai,airtel_xstream,-58.23922810115815,188.474044648358,84.03477898353717,35.957054093200874,200,FTTH,medium
19.09730790899531,72.96876247721383,Mumbai,airtel_xstream,-44.238202894332204,39.82659443642875,19.616163888417674,21.949836559184916,40,FTTH,high
18.729717133503183,73.19952622137828,Mumbai,airtel_xstream,-62.5075989408693,36.90759116921405,15.930841992700987,43.32614876213879,40,FTTH,medium
18.60212705655783,72.39970383685667,Mumbai,airtel_xstream,-56.6291208385176,104.41783443742985,47.11711349310997,49.831199045840826,100,FTTH,high
19.21704282658226,72.68558244289333,Mumbai,airtel_xstream,-49.24338639488189,39.65577940342394,18.870415925014644,28.288994324380536,40,FTTH,high
19.371580643140383,73.31404601130951,Mumbai,airtel_xstream,-42.0,98.34465685567051,49.172328427835254,41.89967332616439,100,FTTH,high
19.480301933200195,72.51033453939668,Mumbai,airtel_xstream,-63.13016552075948,39.64060311638478,17.02825987421924,50.271489281383474,40,FTTH,medium
19.55671823469792,73.1694943372541,Mumbai,airtel_xstream,-56.750714921446736,90.03687009414122,40.59140770314391,43.14871393250442,100,FTTH,high
19.27211422947266,72.74531922057713,Mumbai,airtel_xstream,-53.42888591240494,37.13061241154333,17.150767762074146,24.9457280656129,40,FTTH,high
19.04082012664888,72.7695273697655,Mumbai,airtel_xstream,-48.345282132059204,94.3224524399494,45.16621764624398,16.65063504697312,100,FTTH,high
19.29533217521581,72.65430619647745,Mumbai,airtel_xstream,-51.84430868228726,307.76448790193206,143.7831485497904,29.04214428343072,300,FTTH,high
18.99582083612189,72.58267158207634,Mumbai,airtel_xstream,-59.57197623293555,87.73128829918475,38.7269371066654,34.546630775721894,100,FTTH,medium
19.102156602099047,72.8694553660815,Mumbai,airtel_xstream,-48.39934786908708,89.29443766133676,42.74246493277036,19.127500669534875,100,FTTH,high
19.37746107544699,73.28469943276086,Mumbai,airtel_xstream,-56.621822943845125,95.62449051077682,43.15156402424182,38.42842352920546,100,FTTH,high
18.707291156929287,72.88489461979731,Mumbai,airtel_xstream,-54.07315618189425,34.753951194688135,15.978342661639399,26.009935595446564,40,FTTH,high
19.564910750279353,72.8899244966118,Mumbai,airtel_xstream,-59.446556356929605,97.95683116111896,43.28171766256381,41.89115044381678,100,FTTH,medium
18.67247161609964,73.12265567038652,Mumbai,airtel_xstream,-54.73061699203951,98.17393722724475,44.92091930215376,42.98727325726043,100,FTTH,high
19.396362623857314,73.0122341783122,Mumbai,airtel_xstream,-55.387575372368595,89.25117617217632,40.64273192582963,29.099406030670895,100,FTTH,high
18.855424270688957,72.58907778474438,Mumbai,airtel_xstream,-50.65558810319088,102.21073198826079,48.156386008076986,36.51907022897207,100,FTTH,high
18.7561875484575,72.45704454777311,Mumbai,airtel_xstream,-59.49013573157981,88.65639603451838,39.15949001687112,41.16746676614495,100,FTTH,medium
19.564602691010013,72.79257594593061,Mumbai,airtel_xstream,-48.03323970389764,190.8745418558637,91.59863137997161,43.39932527845291,200,FTTH,high
18.76098538747378,72.46527382588705,Mumbai,airtel_xstream,-59.364288122766226,949.2367682317564,419.67564831487925,45.83922059874253,1000,FTTH,medium
19.024377285616435,73.0684291054868,Mumbai,airtel_xstream,-54.33790151229049,99.09101215695031,45.47025558265638,20.417030526773893,100,FTTH,high
19.029620967613393,73.10565747789991,Mumbai,airtel_xstream,-50.5221633373401,39.02315206742029,18.403037114188756,29.941416182790004,40,FTTH,high
19.377553036345986,72.68762400850788,Mumbai,airtel_xstream,-53.04589637872883,38.302041236707524,17.740752689705527,39.79799548604731,40,FTTH,high
19.3043927093842,72.52956714120262,Mumbai,airtel_xstream,-58.013127887831885,200.34657467031326,89.479369594874,32.788424683085594,200,FTTH,medium
19.5496238082631,73.16422350849683,Mumbai,airtel_xstream,-56.51575076879839,37.150192171869456,16.777552984001986,45.856925945523685,40,FTTH,high
18.714332487208587,72.93072588508451,Mumbai,airtel_xstream,-50.57375255103287,184.93370865314043,87.1816014721141,35.10225471678985,200,FTTH,high
19.553414016990466,72.77777288764048,Mumbai,airtel_xstream,-54.158792897526595,40.250358994701664,18.493860233791917,39.339926768039234,40,FTTH,high
19.088097344182778,73.12055182935703,Mumbai,airtel_xstream,-52.87188537298327,34.84131910921572,16.158023462611443,30.98040877484013,40,FTTH,high
19.17894365078915,72.53934836092021,Mumbai,airtel_xstream,-58.97179253125867,33.998078497211345,15.075678132885281,36.53820329015719,40,FTTH,medium
19.370142607832125,73.31106655416723,Mumbai,airtel_xstream,-59.417275107236215,181.39442982218492,80.1658926206483,36.3580519922568,200,FTTH,medium
18.643482342413602,72.73681360067286,Mumbai,airtel_xstream,-59.489973578905776,100.34503605891135,44.32241126463998,39.24231295882295,100,FTTH,medium
18.712990883687567,73.36716941374634,Mumbai,airtel_xstream,-55.99857518432065,41.343522653532865,18.742593292599288,42.746120867161714,40,FTTH,high
19.032976638116423,72.96791338373377,Mumbai,airtel_xstream,-52.054476850609966,100.12328742232323,46.70601945917922,23.435840525011095,100,FTTH,high
19.019495117467585,72.55137689208803,Mumbai,airtel_xstream,-56.649421419327524,173.85512077893597,78.43797062213892,38.66019605459803,200,FTTH,high
19.56504090859665,73.3135150154246,Mumbai,airtel_xstream,-66.20590048645755,38.415768950990234,16.108256874367065,44.40205333206476,40,FTTH,medium
18.598033063565854,72.98659582896678,Mumbai,airtel_xstream,-58.79076218071131,36.70573108627103,16.298474872006448,38.67768296332135,40,FTTH,medium
19.022382439820785,72.55614076684552,Mumbai,airtel_xstream,-52.843327844138514,38.53631139176598,17.875282834800558,37.96560489750101,40,FTTH,high
19.44459594540688,72.41487321198164,Mumbai,airtel_xstream,-56.795147334902225,187.1023603086361,84.32382352940394,44.480422633357115,200,FTTH,high
19.45518087683535,72.42614331828841,Mumbai,airtel_xstream,-59.94755540935948,101.56702750752619,44.70724757391221,48.15283930243022,100,FTTH,medium
19.143811136773863,73.28849523668748,Mumbai,airtel_xstream,-50.30670998477903,97.7077527652846,46.14844316435659,30.46229936543277,100,FTTH,high
19.211701220794506,72.96824045251293,Mumbai,airtel_xstream,-52.9504042916514,91.98147856275705,42.633291356025,30.020347658840404,100,FTTH,high
19.30370697318909,72.76591372720155,Mumbai,airtel_xstream,-44.9017493952776,281.61663892613126,138.08438309071892,31.865683111771048,300,FTTH,high
19.37055186546213,72.99652204866076,Mumbai,airtel_xstream,-51.139160175289256,284.6443319790709,133.65079884638564,36.942973718700536,300,FTTH,high
